,code,FloatPopu,month
3050,31023,4854501.12,2022-10-01
3051,31030,3939488.6,2022-10-01
3052,31041,1428690.45,2022-10-01
3053,31042,2048925.11,2022-10-01
3054,31050,6086539.25,2022-10-01
3055,31060,3991038.64,2022-10-01
3056,31070,764943.19,2022-10-01
3057,31080,433365.2,2022-10-01
3058,31091,769406.79,2022-10-01
3059,31092,919251.79,2022-10-01
3060,31101,6139326.79,2022-10-01
3061,31103,2404596.0,2022-10-01
3062,31104,1682060.68,2022-10-01
3063,31110,1799732.26,2022-10-01
3064,31120,2802071.77,2022-10-01
3065,31130,6921540.44,2022-10-01
3066,31140,406046.75,2022-10-01
3067,31150,1768462.49,2022-10-01
3068,31160,1191126.34,2022-10-01
3069,31170,910317.69,2022-10-01
3070,31180,6502073.66,2022-10-01
3071,31191,1116937.38,2022-10-01
3072,31192,1852410.08,2022-10-01
3073,31193,1931411.92,2022-10-01
3074,31200,2453958.33,2022-10-01
3075,31210,686435.1,2022-10-01
3076,31220,451338.1,2022-10-01
3077,31230,3465266.6,2022-10-01
3078,31240,2077156.6,2022-10-01
3079,31250,2094771.71,2022-10-01
3080,31260,1650855.89,2022-10-01
3081,31270,1080918.74,2022-10-01
3082,31280,444993.57,2022-10-01
3083,31350,174492.73,2022-10-01
3084,31370,692810.8200000001,2022-10-01
3085,31380,1081352.24,2022-10-01
3086,32000,2744585.69,2022-10-01
3087,33000,1378309.27,2022-10-01
3088,34000,2135794.59,2022-10-01
3089,35000,691421.99,2022-10-01
3090,36000,423499.61,2022-10-01
3091,37000,783845.35,2022-10-01
3092,38000,385846.3,2022-10-01
3093,39000,469861.11,2022-10-01
3094,11010,26409727.8,2022-11-01
3095,11020,27067613.08,2022-11-01
3096,11030,18662376.08,2022-11-01
3097,11040,21334889.53,2022-11-01
3098,11050,22295217.74,2022-11-01
3099,11060,21282232.92,2022-11-01
3100,11070,17853595.77,2022-11-01
3101,11080,23443284.04,2022-11-01
3102,11090,14914289.16,2022-11-01
3103,11100,13482265.49,2022-11-01
3104,11110,25929170.61,2022-11-01
3105,11120,21611354.29,2022-11-01
3106,11130,21813129.33,2022-11-01
3107,11140,30438519.65,2022-11-01
3108,11150,18255831.47,2022-11-01
3109,11160,30091448.41,2022-11-01
3110,11170,21896757.78,2022-11-01
3111,11180,12386780.07,2022-11-01
3112,11190,32623425.52,2022-11-01
3113,11200,20893549.63,2022-11-01
3114,11210,23905937.15,2022-11-01
3115,11220,39413388.16,2022-11-01
3116,11230,60360129.86,2022-11-01
3117,11240,46028955.05,2022-11-01
3118,11250,28562625.51,2022-11-01
3119,21000,468217.4,2022-11-01
3120,22000,361303.68,2022-11-01
3121,23010,1263998.57,2022-11-01
3122,23020,111645.0,2022-11-01
3123,23030,914559.75,2022-11-01
3124,23040,838516.21,2022-11-01
3125,23050,1131444.6,2022-11-01
3126,23060,1785027.64,2022-11-01
3127,23070,1092808.53,2022-11-01
3128,23080,2109644.98,2022-11-01
3129,23310,313546.62,2022-11-01
3130,23320,34292.67,2022-11-01
3131,24000,265267.21,2022-11-01
3132,25000,648470.04,2022-11-01
3133,26000,119370.4,2022-11-01
3134,29000,258466.12,2022-11-01
3135,31011,718126.26,2022-11-01
3136,31012,792264.9,2022-11-01
3137,31013,667198.49,2022-11-01
3138,31014,1169525.37,2022-11-01
3139,31021,3188540.48,2022-11-01
3140,31022,1302279.43,2022-11-01
3141,31023,4894386.79,2022-11-01
3142,31030,3820229.95,2022-11-01
3143,31041,1413440.5,2022-11-01
3144,31042,2078526.95,2022-11-01
3145,31050,5991238.74,2022-11-01
3146,31060,3930129.42,2022-11-01
3147,31070,722665.46,2022-11-01
3148,31080,386200.23,2022-11-01
3149,31091,750188.56,2022-11-01
3150,31092,861790.1,2022-11-01
3151,31101,5879025.48,2022-11-01
3152,31103,2334309.5,2022-11-01
3153,31104,1620203.51,2022-11-01
3154,31110,1649376.35,2022-11-01
3155,31120,2704654.79,2022-11-01
3156,31130,6700124.72,2022-11-01
3157,31140,387040.68,2022-11-01
3158,31150,1698426.84,2022-11-01
3159,31160,1189415.19,2022-11-01
3160,31170,895046.34,2022-11-01
3161,31180,6276151.89,2022-11-01
3162,31191,972067.03,2022-11-01
3163,31192,1805187.87,2022-11-01
3164,31193,1916904.8,2022-11-01
3165,31200,2218785.28,2022-11-01
3166,31210,631861.85,2022-11-01
3167,31220,400811.58,2022-11-01
3168,31230,3292503.83,2022-11-01
3169,31240,1998139.3,2022-11-01
3170,31250,2006238.09,2022-11-01
3171,31260,1512731.52,2022-11-01
3172,31270,913252.71,2022-11-01
3173,31280,387004.61,2022-11-01
3174,31350,128543.96,2022-11-01
3175,31370,527937.53,2022-11-01
3176,31380,928062.14,2022-11-01
3177,32000,2087150.91,2022-11-01
3178,33000,1224257.32,2022-11-01
3179,34000,1886130.93,2022-11-01
3180,35000,640551.13,2022-11-01
3181,36000,362332.27,2022-11-01
3182,37000,670927.13,2022-11-01
3183,38000,328960.54,2022-11-01
3184,39000,405237.63,2022-11-01
0,11010,22127762.69,2023-01-01
1,11020,23304274.02,2023-01-01
2,11030,17299055.9,2023-01-01
3,11040,18691057.54,2023-01-01
4,11050,19825479.53,2023-01-01
5,11060,18538100.22,2023-01-01
6,11070,16555319.42,2023-01-01
7,11080,19915024.57,2023-01-01
8,11090,13735917.96,2023-01-01
9,11100,12391387.39,2023-01-01
10,11110,23251245.55,2023-01-01
11,11120,20030850.75,2023-01-01
12,11130,18584524.03,2023-01-01
13,11140,27894832.04,2023-01-01
14,11150,17153909.95,2023-01-01
15,11160,28500802.77,2023-01-01
16,11170,20318556.02,2023-01-01
17,11180,11608214.55,2023-01-01
18,11190,30056310.2,2023-01-01
19,11200,18356868.14,2023-01-01
20,11210,21830786.81,2023-01-01
21,11220,36328434.32,2023-01-01
22,11230,55884467.5,2023-01-01
23,11240,43153624.05,2023-01-01
24,11250,26603211.87,2023-01-01
25,21000,511781.47,2023-01-01
26,22000,384131.44,2023-01-01
27,23010,1383801.33,2023-01-01
28,23020,100181.23,2023-01-01
29,23030,824393.75,2023-01-01
30,23040,769504.83,2023-01-01
31,23050,1048638.19,2023-01-01
32,23060,1710223.83,2023-01-01
33,23070,1001619.9,2023-01-01
34,23080,2018205.33,2023-01-01
35,23310,269497.31,2023-01-01
36,23320,22226.22,2023-01-01
37,24000,293946.2,2023-01-01
38,25000,633999.61,2023-01-01
39,26000,128366.24,2023-01-01
40,29000,238230.22,2023-01-01
41,31011,664030.86,2023-01-01
42,31012,765968.49,2023-01-01
43,31013,610743.65,2023-01-01
44,31014,1071258.58,2023-01-01
45,31021,2834470.27,2023-01-01
46,31022,1250138.15,2023-01-01
47,31023,4619978.97,2023-01-01
48,31030,3584518.97,2023-01-01
49,31041,1276453.81,2023-01-01
50,31042,1963401.39,2023-01-01
51,31050,5617068.25,2023-01-01
52,31060,3721891.82,2023-01-01
53,31070,693409.6,2023-01-01
54,31080,322341.43,2023-01-01
55,31091,694286.65,2023-01-01
56,31092,819504.53,2023-01-01
57,31101,5622118.16,2023-01-01
58,31103,2214188.07,2023-01-01
59,31104,1506299.54,2023-01-01
60,31110,1421674.57,2023-01-01
61,31120,2565901.35,2023-01-01
62,31130,6197530.72,2023-01-01
63,31140,368372.99,2023-01-01
64,31150,1604452.03,2023-01-01
65,31160,1127510.03,2023-01-01
66,31170,825004.04,2023-01-01
67,31180,6106467.45,2023-01-01
68,31191,758081.5700000001,2023-01-01
69,31192,1650727.92,2023-01-01
70,31193,1815984.54,2023-01-01
71,31200,2057775.57,2023-01-01
72,31210,540334.9299999999,2023-01-01
73,31220,299281.21,2023-01-01
74,31230,3168331.9,2023-01-01
75,31240,1841385.59,2023-01-01
76,31250,1891214.41,2023-01-01
77,31260,1381620.46,2023-01-01
78,31270,688493.43,2023-01-01
79,31280,266794.48,2023-01-01
80,31350,101473.43,2023-01-01
81,31370,416305.4,2023-01-01
82,31380,782676.53,2023-01-01
83,32000,2228205.46,2023-01-01
84,33000,1084838.34,2023-01-01
85,34000,1682676.39,2023-01-01
86,35000,636457.48,2023-01-01
87,36000,385471.89,2023-01-01
88,37000,684179.52,2023-01-01
89,38000,377740.81,2023-01-01
90,39000,380752.79,2023-01-01
